2022-04-27	虹口	68	1023
2022-04-27	杨浦	60	466
2022-04-27	长宁	19	189
2022-04-27	浦东	534	2459
2022-04-27	嘉定	13	279
2022-04-27	松江	52	179
2022-04-27	闵行	51	270
2022-04-27	宝山	52	1063
2022-04-27	青浦	4	204
2022-04-27	奉贤	0	3
2022-04-27	金山	10	31
2022-04-27	崇明	26	173
2022-04-28	普陀	96	139
2022-04-28	黄浦	1370	1286
2022-04-28	徐汇	527	1053
2022-04-28	静安	349	1015
2022-04-28	虹口	469	905
2022-04-28	杨浦	75	733
2022-04-28	长宁	263	384
2022-04-28	浦东	1456	2016
2022-04-28	嘉定	132	356
2022-04-28	松江	252	150
2022-04-28	闵行	70	352
2022-04-28	宝山	277	966
2022-04-28	青浦	137	132
2022-04-28	奉贤	3	3
2022-04-28	金山	8	20
2022-04-28	崇明	3	35
2022-04-29	普陀	55	86
2022-04-29	黄浦	250	1149
2022-04-29	徐汇	214	388
2022-04-29	静安	124	1143
2022-04-29	虹口	22	993
2022-04-29	杨浦	27	740
2022-04-29	长宁	58	319
2022-04-29	浦东	131	1897
2022-04-29	嘉定	22	246
2022-04-29	松江	24	110
2022-04-29	闵行	144	372
2022-04-29	宝山	130	1067
2022-04-29	青浦	46	110
2022-04-29	奉贤	1	25
2022-04-29	金山	1	18
2022-04-29	崇明	0	269
2022-04-30	普陀	27	87
2022-04-30	黄浦	110	1046
2022-04-30	徐汇	136	352
2022-04-30	静安	110	886
2022-04-30	虹口	47	544
2022-04-30	杨浦	22	320
2022-04-30	长宁	40	141
2022-04-30	浦东	37	1588
2022-04-30	嘉定	41	218
2022-04-30	松江	29	76
2022-04-30	闵行	53	378
2022-04-30	宝山	112	1021
2022-04-30	青浦	21	107
2022-04-30	奉贤	2	2
2022-04-30	金山	0	11
2022-04-30	崇明	1	307
2022-05-01	普陀	12	83
2022-05-01	黄浦	128	984
2022-05-01	徐汇	71	371
2022-05-01	静安	70	632
2022-05-01	虹口	69	600
2022-05-01	杨浦	35	432
2022-05-01	长宁	33	210
2022-05-01	浦东	132	1520
2022-05-01	嘉定	14	254
2022-05-01	松江	12	84
2022-05-01	闵行	29	357
2022-05-01	宝山	94	889
2022-05-01	青浦	24	91
2022-05-01	奉贤	1	12
2022-05-01	金山	2	12
2022-05-01	崇明	1	75
2022-05-02	普陀	1	78
2022-05-02	黄浦	17	957
2022-05-02	徐汇	38	379
2022-05-02	静安	20	596
2022-05-02	虹口	18	348
2022-05-02	杨浦	34	354
2022-05-02	长宁	4	147
2022-05-02	浦东	38	1124
2022-05-02	嘉定	4	275
2022-05-02	松江	29	39
2022-05-02	闵行	28	259
2022-05-02	宝山	33	603
2022-05-02	青浦	10	84
2022-05-02	奉贤	0	10
2022-05-02	金山	0	7
2022-05-02	崇明	0	135
2022-05-03	普陀	8	54
2022-05-03	黄浦	27	912
2022-05-03	徐汇	26	337
2022-05-03	静安	17	548
2022-05-03	虹口	11	347
2022-05-03	杨浦	27	394
2022-05-03	长宁	6	96
2022-05-03	浦东	49	834
2022-05-03	嘉定	4	171
2022-05-03	松江	34	56
2022-05-03	闵行	15	237
2022-05-03	宝山	34	586
2022-05-03	青浦	2	41
2022-05-03	奉贤	0	6
2022-05-03	金山	0	4
2022-05-03	崇明	0	99
2022-05-04	普陀	3	88
2022-05-04	黄浦	21	754
2022-05-04	徐汇	13	317
2022-05-04	静安	20	525
2022-05-04	虹口	16	310
2022-05-04	杨浦	24	369
2022-05-04	长宁	5	116
2022-05-04	浦东	50	839
2022-05-04	嘉定	4	211
2022-05-04	松江	55	37
2022-05-04	闵行	25	260
2022-05-04	宝山	19	440
2022-05-04	青浦	4	66
2022-05-04	奉贤	0	1
2022-05-04	金山	1	2
2022-05-04	崇明	1	55
2022-05-05	普陀	1	78
2022-05-05	黄浦	35	737
2022-05-05	徐汇	9	314
2022-05-05	静安	30	485
2022-05-05	虹口	15	252
2022-05-05	杨浦	47	364
2022-05-05	长宁	1	86
2022-05-05	浦东	28	649
2022-05-05	嘉定	9	192
2022-05-05	松江	38	45
2022-05-05	闵行	9	226
2022-05-05	宝山	19	481
2022-05-05	青浦	0	56
2022-05-05	奉贤	0	11
2022-05-05	金山	1	1
2022-05-05	崇明	3	47
2022-05-06	普陀	5	72
2022-05-06	黄浦	60	567
2022-05-06	徐汇	19	311
2022-05-06	静安	16	468
2022-05-06	虹口	17	262
2022-05-06	杨浦	30	395
2022-05-06	长宁	7	64
2022-05-06	浦东	33	551
2022-05-06	嘉定	3	198
2022-05-06	松江	5	22
2022-05-06	闵行	28	281
2022-05-06	宝山	21	481
2022-05-06	青浦	3	166
2022-05-06	奉贤	2	19
2022-05-06	金山	3	5
2022-05-06	崇明	1	99
2022-05-07	普陀	5	51
2022-05-07	黄浦	37	575
2022-05-07	徐汇	10	289
2022-05-07	静安	19	529
2022-05-07	虹口	24	248
2022-05-07	杨浦	7	606
2022-05-07	长宁	3	62
2022-05-07	浦东	28	647
2022-05-07	嘉定	11	108
2022-05-07	松江	22	26
2022-05-07	闵行	13	214
2022-05-07	宝山	33	312
2022-05-07	青浦	3	31
2022-05-07	奉贤	0	11
2022-05-07	金山	0	0
2022-05-07	崇明	0	51
2022-05-08	普陀	5	44
2022-05-08	黄浦	60	442
2022-05-08	徐汇	22	284
2022-05-08	静安	38	582
2022-05-08	虹口	54	263
2022-05-08	杨浦	18	558
2022-05-08	长宁	7	70
2022-05-08	浦东	34	658
2022-05-08	嘉定	27	109
2022-05-08	松江	13	27
2022-05-08	闵行	9	216
2022-05-08	宝山	25	307
2022-05-08	青浦	1	48
2022-05-08	奉贤	4	2
2022-05-08	金山	2	2
2022-05-08	崇明	3	13
2022-05-09	普陀	7	43
2022-05-09	黄浦	36	378
2022-05-09	徐汇	21	107
2022-05-09	静安	22	371
2022-05-09	虹口	31	238
2022-05-09	杨浦	28	355
2022-05-09	长宁	1	52
2022-05-09	浦东	20	568
2022-05-09	嘉定	17	131
2022-05-09	松江	7	19
2022-05-09	闵行	13	315
2022-05-09	宝山	25	137
2022-05-09	青浦	2	54
2022-05-09	奉贤	1	5
2022-05-09	金山	0	1
2022-05-09	崇明	3	6
2022-05-10	普陀	5	25
2022-05-10	黄浦	19	245
2022-05-10	徐汇	23	60
2022-05-10	静安	28	191
2022-05-10	虹口	48	88
2022-05-10	杨浦	32	135
2022-05-10	长宁	2	14
2022-05-10	浦东	16	247
2022-05-10	嘉定	20	14
2022-05-10	松江	6	13
2022-05-10	闵行	7	72
2022-05-10	宝山	11	131
2022-05-10	青浦	11	16
2022-05-10	奉贤	0	0
2022-05-10	金山	0	0
2022-05-10	崇明	0	8
